Question,Label
What type of actions are taken sometimes in civil disobedience?,1
What is an example of illegal disobedience?,1
What is an example of illegal disobedience?,1
What is an example of illegal disobedience?,1
Such protests are usually considered to be what type?,1
Such protests are usually considered to be what type?,1
Such protests are usually considered to be what type?,1
Such protests are usually considered to be what type?,1
Such protests are usually considered to be what type?,1
What type of goals are usually done skirting the law?,1
What type of goals are usually done skirting the law?,1
What type of goals are usually done skirting the law?,1
What type of goals are usually done skirting the law?,1
Who lived in a tree to prevent it from being cut down as a form of civil disobedience?,1
What was Joseph Haas arrested for?,1
What was Joseph Haas arrested for?,1
What was Joseph Haas arrested for?,1
What did Joseph Haas say in his email?,1
What did Joseph Haas say in his email?,1
Civil disobedience can occur when people speak about a certain topic that is deemed as?,1
Civil disobedience can occur when people speak about a certain topic that is deemed as?,1
Civil disobedience can occur when people speak about a certain topic that is deemed as?,1
WBAI's broadcasting Some of George Carlin's comedy eventually led to what?,1
WBAI's broadcasting Some of George Carlin's comedy eventually led to what?,1
WBAI's broadcasting Some of George Carlin's comedy eventually led to what?,1
WBAI's broadcasting Some of George Carlin's comedy eventually led to what?,1
What year did the the case go before the supreme court?,1
What is one criminal behavior that is hard to stop by authorities?,1
What is one criminal behavior that is hard to stop by authorities?,1
What is one criminal behavior that is hard to stop by authorities?,1
What is one way to use pure speech to reach as much people as possible to protest?,1
What is one way to use pure speech to reach as much people as possible to protest?,1
How can you protest against the government in an individual way?,1
How can you protest against the government in an individual way?,1
How can you protest against the government in an individual way?,1
How can you protest against the government in an individual way?,1
What is one way of digital civil disobedience that can have far reaching consequences?,1
What is one way of digital civil disobedience that can have far reaching consequences?,1
What is one way of digital civil disobedience that can have far reaching consequences?,1
What is one way of digital civil disobedience that can have far reaching consequences?,1
"Boycotting, refusing to pay taxes, sit ins, and draft dodging all make what harder?",1
"Boycotting, refusing to pay taxes, sit ins, and draft dodging all make what harder?",1
Name one way the Plowshares organization temporarily close GCSB Waihopai?,1
Name one way the Plowshares organization temporarily close GCSB Waihopai?,1
Name the other way that the Plowshares organization temporarily closed?,1
Name the other way that the Plowshares organization temporarily closed?,1
Brownlee argues that sometimes people behave in what way to have their issue heard?,1
Brownlee argues that sometimes people behave in what way to have their issue heard?,1
Brownlee argues that sometimes people behave in what way to have their issue heard?,1
When large groups of people all boycott a system or don't pay taxes it can be considered?,1
When large groups of people all boycott a system or don't pay taxes it can be considered?,1
What is a type of disobedience against the federal government?,1
What is a type of disobedience against the federal government?,1
What side effect of these type of protests is unfortunate?,1
What side effect of these type of protests is unfortunate?,1
What goal do many of these protests have?,1
What goal do many of these protests have?,1
What goal do many of these protests have?,1
How can you protest against big companies in a non violent way?,1
How can you protest against big companies in a non violent way?,1
How can you protest against big companies in a non violent way?,1
How can you protest against big companies in a non violent way?,1
How can you protest against big companies in a non violent way?,1
What type of government investigations apply to civil disobedience?,1
What type of government investigations apply to civil disobedience?,1
What type of government investigations apply to civil disobedience?,1
What type of government investigations apply to civil disobedience?,1
What is a way you can show police officers civil disobedience ?,1
What is a way you can show police officers civil disobedience ?,1
What is a way you can show police officers civil disobedience ?,1
What is a way you can show police officers civil disobedience ?,1
What is a way you can show police officers civil disobedience ?,1
What should be avoided when talking to authorities?,1
What should be avoided when talking to authorities?,1
What should be avoided when talking to authorities?,1
What should be avoided when talking to authorities?,1
What reasons cause failure of the disobedience with authorities?,1
What reasons cause failure of the disobedience with authorities?,1
What reasons cause failure of the disobedience with authorities?,1
What reasons cause failure of the disobedience with authorities?,1
Why do some people purposely resist officers of the law?,1
Why do some people purposely resist officers of the law?,1
Why do some people purposely resist officers of the law?,1
What do some civil disobedient people feel the need to acknowledge.,1
What do some civil disobedient people feel the need to acknowledge.,1
Why is the need for acceptance of punishment needed?,1
Why is the need for acceptance of punishment needed?,1
Why is the need for acceptance of punishment needed?,1
Why is the need for acceptance of punishment needed?,1
What do some people protest against?,1
What do some people protest against?,1
What do some people protest against?,1
What do some people protest against?,1
What is the group called that does not agree with government at all?,1
Anarchists do not want to accept punishment for what reason?,1
Anarchists do not want to accept punishment for what reason?,1
Anarchists do not want to accept punishment for what reason?,1
Anarchists do not want to accept punishment for what reason?,1
Anarchists do not want to accept punishment for what reason?,1
What is an important personal decision for civil disobedients?,1
What is an important personal decision for civil disobedients?,1
Which duty do some people believe civil disobedients have?,1
Which duty do some people believe civil disobedients have?,1
Which duty do some people believe civil disobedients have?,1
Why would one plead guilty to a crime involving civil disobedience?,1
Why would one plead guilty to a crime involving civil disobedience?,1
Why would one plead guilty to a crime involving civil disobedience?,1
Which reason is given sometimes to plead not guilty involving these matters?,1
Which reason is given sometimes to plead not guilty involving these matters?,1
Which reason is given sometimes to plead not guilty involving these matters?,1
What third type of plea uses creative words?,1
What third type of plea uses creative words?,1
Where in Las Vegas did a famous protest take place?,1
What was the civil disobedience performed at the test site?,1
What was the civil disobedience performed at the test site?,1
What was the civil disobedience performed at the test site?,1
What was the civil disobedience performed at the test site?,1
What was the civil disobedience performed at the test site?,1
What was the result of the disobedience protesting the nuclear site?,1
What was the result of the disobedience protesting the nuclear site?,1
What was the result of the disobedience protesting the nuclear site?,1
What was the result of the disobedience protesting the nuclear site?,1
What was the result of the disobedience protesting the nuclear site?,1
How did their lawyer suggest they would plea?,1
What type of sentences were the protesters given?,1
What type of sentences were the protesters given?,1
Why do some people chose to go to jail for their disobedience?,1
Why do some people chose to go to jail for their disobedience?,1
Going to jail accomplished what goal of civil disobedience?,1
What is the most important item for civil disobedience to follow through?,1
What is the most important item for civil disobedience to follow through?,1
What is the most important item for civil disobedience to follow through?,1
Why should one not go to jail?,1
Why should one not go to jail?,1
Why should one not go to jail?,1
What type of punishment is sometimes offered to civil disobedients?,1
What type of punishment is sometimes offered to civil disobedients?,1
What is usually the goal of taking a plea bargain?,1
What is usually the goal of taking a plea bargain?,1
What is usually the goal of taking a plea bargain?,1
"When many people are arrested, what is a common tactic negotiating?",1
"When many people are arrested, what is a common tactic negotiating?",1
What type of plea is sometimes taken as an act of disobedience?,1
Which famous Indian took a plea and put himself at the mercy of the courts?,1
Which famous Indian took a plea and put himself at the mercy of the courts?,1
What way do some people perform civil disobedience in a constructive way?,1
What way do some people perform civil disobedience in a constructive way?,1
Why would one want to give a speech?,1
Why would one want to give a speech?,1
Why is giving a defiant speech sometimes more harmful for the individual?,1
Why is giving a defiant speech sometimes more harmful for the individual?,1
Why is giving a defiant speech sometimes more harmful for the individual?,1
Why would one want to give more punishment?,1
Why would one want to give more punishment?,1
Why would one want to give more punishment?,1
Why would one want to give more punishment?,1
What type of treatment do civil disobedients usually receive?,1
What type of treatment do civil disobedients usually receive?,1
What type of treatment do civil disobedients usually receive?,1
What is the primary goal of pleading not guilty when arrested for Civil Disobedience?,1
What is the primary goal of pleading not guilty when arrested for Civil Disobedience?,1
What is the primary goal of pleading not guilty when arrested for Civil Disobedience?,1
What is the primary goal of pleading not guilty when arrested for Civil Disobedience?,1
What is the primary goal of pleading not guilty when arrested for Civil Disobedience?,1
What is a secondary goal of pleading not guilty?,1
What is a secondary goal of pleading not guilty?,1
What is a secondary goal of pleading not guilty?,1
What is a secondary goal of pleading not guilty?,1
What would someone who is civilly disobedient do in court?,1
What would someone who is civilly disobedient do in court?,1
What would someone who is civilly disobedient do in court?,1
What US war has a large amount of Civil Disobedients?,1
What can sympathetic Jurors in cases with civil disobedients?,1
What can sympathetic Jurors in cases with civil disobedients?,1
What can sympathetic Jurors in cases with civil disobedients?,1
What needs to be avoided with civil disobedience?,1
What needs to be avoided with civil disobedience?,1
What needs to be avoided with civil disobedience?,1
What needs to be avoided with civil disobedience?,1
Why should disobedience by the general public be avoided?,1
Why should disobedience by the general public be avoided?,1
Why should disobedience by the general public be avoided?,1
What is one main reason that civil disobedience is not recognized?,1
What is one main reason that civil disobedience is not recognized?,1
Why should someone not commit a crime when they are protesting?,1
Why should someone not commit a crime when they are protesting?,1
Why should someone not commit a crime when they are protesting?,1
Why should someone not commit a crime when they are protesting?,1
Why should someone not commit a crime when they are protesting?,1
For what reason would someone avoid crimes while protesting?,1
For what reason would someone avoid crimes while protesting?,1
For what reason would someone avoid crimes while protesting?,1
For what reason would someone avoid crimes while protesting?,1
What is violating a law which is not the goal of the protest called?,1
"When the law is a direct target of the protest, what is this called?",1
What US war caused a high amount of civil disobedience?,1
What US war caused a high amount of civil disobedience?,1
What US war caused a high amount of civil disobedience?,1
What type of defense is sometimes used in court by protestors?,1
What type of defense is sometimes used in court by protestors?,1
What type of defense is sometimes used in court by protestors?,1
Why are people who distribute leaflets inside courthouses not been arrested?,1
Why are people who distribute leaflets inside courthouses not been arrested?,1
What is the main goal of criminal punishment of civil disobedients?,1
What is the main goal of criminal punishment of civil disobedients?,1
What is the main goal of criminal punishment of civil disobedients?,1
What should be the main goal of not using punishment in a just system?,1
What should be the main goal of not using punishment in a just system?,1
What should be the main goal of not using punishment in a just system?,1
What should be the main goal of not using punishment in a just system?,1
Who decides the fate of protesters most of the time?,1
Who decides the fate of protesters most of the time?,1
Who decides the fate of protesters most of the time?,1
Who decides the fate of protesters most of the time?,1
What should the punishment rely on instead in a just society?,1
What should the punishment rely on instead in a just society?,1
What is the process of constructing a building or infrastructure?,1
What typically involves mass production of similar items without a designated purchaser?,1
What typically involves mass production of similar items without a designated purchaser?,1
What percentile of gross domestic product is construction comprised of?,1
What three things are needed for construction to take place?,1
What three things are needed for construction to take place?,1
Construction takes place on location for who?,1
Construction takes place on location for who?,1
Construction takes place on location for who?,1
Who normally manages a construction job?,1
Who normally manages a construction job?,1
Who normally supervises a construction job?,1
Who normally supervises a construction job?,1
Who normally supervises a construction job?,1
What is essential for the successful execution of a project?,1
The largest construction projects are known as what?,1
"Zoning requirements, environmental impact, budgeting, and logistics are things who should consider?",1
"Zoning requirements, environmental impact, budgeting, and logistics are things who should consider?",1
What are the three sectors of construction?,1
Building construction is usually further divided into what categories?,1
Building construction is usually further divided into what categories?,1
Infrastructure is often called what?,1
"Large public works, dams, bridges, highways, water/wastewater and utility distribution are under what construction sector?",1
"Refineries, process chemical, power generation, mills and manufacturing plants are under what sector of construction?",1
"Refineries, process chemical, power generation, mills and manufacturing plants are under what sector of construction?",1
What is Engineering News-Record?,1
What is Engineering News-Record?,1
What compiles and reports on data about the size of design and construction companies?,1
What compiles and reports on data about the size of design and construction companies?,1
In what year did ENR compile data in nine market segments?,1
ENR used data on what to rank Top 400 firms as heavy contractors?,1
ENR used data on what to rank Top 400 firms as heavy contractors?,1
What are the three construction subsectors?,1
There are other categories for what?,1
There are other categories for what?,1
What has a classification system for construction companies?,1
What has a classification system for construction companies?,1
What are construction managers?,1
What are construction managers?,1
What are construction managers?,1
What is the process of adding structure to real property or construction of buildings?,1
The majority of building construction jobs are what?,1
"Who acts as laborer, paymaster, and design team for a renovation project?",1
"Who acts as laborer, paymaster, and design team for a renovation project?",1
"Who acts as laborer, paymaster, and design team for a renovation project?",1
What are some examples of undesirable end results of a project?,1
What do those in the field do to ensure a positive outcome?,1
What do those in the field do to ensure a positive outcome?,1
"Residential construction practices, technologies, and resources must conform to what?",1
What generally dictates the construction materials used?,1
Residential construction can generate what is not carefully planned?,1
Residential construction can generate what is not carefully planned?,1
"Site conditions, local regulations, economies of scale and the availability of skilled tradespeople all affect what?",1
"New techniques of building construction are being researched, made possible by advances in what?",1
"New techniques of building construction are being researched, made possible by advances in what?",1
Building printing is making it possible to flexibly construct small commercial buildings and private habitations in what amount of time?,1
Building printing is making it possible to flexibly construct small commercial buildings and private habitations in what amount of time?,1
Dutch architect Janjaap Ruijssenaars's performative architecture 3D-printed building is scheduled to be built when?,1
Dutch architect Janjaap Ruijssenaars's performative architecture 3D-printed building is scheduled to be built when?,1
Working versions of 3D-printing building technology are already printing how much building material per hour?,1
Construction involves the translation of what?,1
A formal design team may be assembled to do what?,1
The design team is most commonly employed by who?,1
The design team is most commonly employed by who?,1
Who provides the bill of quantities?,1
Who provides the bill of quantities?,1
The owner typically awards a contract to who?,1
The owner typically awards a contract to who?,1
The modern trend in design is toward integration of what?,1
The modern trend in design is toward integration of what?,1
"Even in large firms, architects, interior designers, engineers, developers, construction managers, and general contractors were more likely to be what?",1
"In modern times, firms may offer themselves as what for a construction project?",1
"In modern times, firms may offer themselves as what for a construction project?",1
"What kind of contract is given when the contractor is given a performance specification and must undertake the project from design to construction, while adhering to the performance specifications?",1
"What kind of contract is given when the contractor is given a performance specification and must undertake the project from design to construction, while adhering to the performance specifications?",1
What project structures assist the owner in integration?,1
These project structures allow the owner to integrate the services of who throughout the design and construction?,1
Many construction companies are now placing more emphasis on what?,1
Many construction companies are now placing more emphasis on what?,1
What can construction projects suffer from?,1
What is an underbid?,1
What is an underbid?,1
When do cash flow problems exist?,1
When do cash flow problems exist?,1
What financial issue is notoriously prevalent in the construction field?,1
Who are likely participants in creating an overall plan for the financial management of the building construction project?,1
The presence of who is highly likely even in small projects?,1
The presence of who is highly likely even in small projects?,1
Who studies the expected monetary flow over the life of the project and to monitor the payouts throughout the process?,1
Who applies expertise to relate the work and materials involved to a proper valuation?,1
Cost overruns with government projects have occurred when the contractor did what?,1
Cost overruns with government projects have occurred when the contractor did what?,1
What must a project adhere to?,1
Constructing a project that fails to adhere to codes does not benefit whom?,1
Constructing a project that fails to adhere to codes does not benefit whom?,1
What is malum in se considerations?,1
What is malum in se considerations?,1
What are malum prohibitum considerations?,1
Who may seek changes or exemptions in the law that governs the land where the building will be built?,1
Who may seek changes or exemptions in the law that governs the land where the building will be built?,1
What is a complex net of contracts and other legal obligations?,1
What is the exchange of a set of obligations between two or more parties?,1
What does the time element in construction mean?,1
What does the time element in construction mean?,1
Contracts must be designed to ensure what?,1
Contracts must be designed to ensure what?,1
What leads to confusion and collapse?,1
A growing number of new forms of procurement involves what?,1
A growing number of new forms of procurement involves what?,1
What is PPP?,1
What is a PPP also known as?,1
Focus on what is to ameliorate the many problems that arise from the often highly competitive and adversarial practices within the construction industry.,1
"In the most common construction procurement, who acts as the project coordinator?",1
"Whose role is to design the works, prepare the specifications and produce construction drawings, administer the contract, tender the works, and manage the works from inception to completion",1
"Whose role is to design the works, prepare the specifications and produce construction drawings, administer the contract, tender the works, and manage the works from inception to completion",1
"Whose role is to design the works, prepare the specifications and produce construction drawings, administer the contract, tender the works, and manage the works from inception to completion",1
There are direct contractual links between who?,1
There are direct contractual links between who?,1
Any subcontractor has a direct contractual relationship with who?,1
Any subcontractor has a direct contractual relationship with who?,1
Any subcontractor has a direct contractual relationship with who?,1
The procedure continues until what?,1
The procedure continues until what?,1
The procedure continues until what?,1
"Who produces a list of requirements for a project, giving an overall view of the project's goals?",1
Who presents different ideas about how to accomplish goals?,1
Who presents different ideas about how to accomplish goals?,1
Who selects and hires the best ideas and appropriate contractors?,1
Who is usually working together?,1
What happens as they build phase 1?,1
Who is required to verify and have existing utility lines marked?,1
Having existing utility lines marked lessens the likelihood of what?,1
Having existing utility lines marked lessens the likelihood of what?,1
Having existing utility lines marked lessens the likelihood of what?,1
What are some existing facilities?,1
What are some existing facilities?,1
Who inspects the building periodically to ensure that the construction adheres to the approved plans and the local building code?,1
Who inspects the building periodically to ensure that the construction adheres to the approved plans and the local building code?,1
What is issued once construction is complete and a final inspection has been passed?,1
What is issued once construction is complete and a final inspection has been passed?,1
What is the annual construction industry revenue in 2014?,1
How much revenue is private?,1
How many firms were existing in 2005?,1
The average contractor hired how many employees?,1
The average contractor hired how many employees?,1
How many women were employed in construction in 2011?,1
How many women were employed in construction in 2011?,1
What is the average construction salary in the Middle East?,1
What is the average construction salary in the UK?,1
"Where have some workers made more than $100,000?",1
What is one of the most dangerous occupations in the world?,1
What is the most common cause of injury on site?,1
What are other major fatality causes?,1
What can curtail the risk of occupational injuries in the construction industry?,1
What can curtail the risk of occupational injuries in the construction industry?,1
"Along with non-governmental and nonstate schools, what is another name for private schools?",1
"Along with non-governmental and nonstate schools, what is another name for private schools?",1
"Along with sport and art, what is a type of talent scholarship?",1
"Rather than taxation, what are private schools largely funded by?",1
"Rather than taxation, what are private schools largely funded by?",1
What right do private schools have that public schools don't?,1
What right do private schools have that public schools don't?,1
What is the yearly cost of some notable prep schools in New England?,1
What is the yearly cost of some notable prep schools in New England?,1
What are private schools that charge no tuition called?,1
What are private schools that charge no tuition called?,1
"Along with Canada and the United Kingdom, what country generally doesn't refer to universities as private schools?",1
What region does use the term 'private schools' to refer to universities?,1
What is another term for year 12 of education?,1
What is another term used for year 13?,1
What is another term for university-preparatory schools?,1
"Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?",1
"Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?",1
Who receives higher salaries at private schools that charge higher tuition?,1
Who receives higher salaries at private schools that charge higher tuition?,1
What religion's schools does the term 'parochial schools' generally refer to?,1
"Along with Muslims, Jews and Protestant Christians, what religious group notably operates private schools?",1
"Along with Muslims, Jews and Protestant Christians, what religious group notably operates private schools?",1
What type of education is sometimes present at religious schools in addition to the secular curriculum?,1
What type of education is sometimes present at religious schools in addition to the secular curriculum?,1
What power is available to Australian private schools but generally not present in public schools?,1
What power is available to Australian private schools but generally not present in public schools?,1
What is an example of an article of uniform clothing typically present in Australian private schools?,1
What is the comparison in price between Australian private schools versus public?,1
"Along with the Anglican Church and Uniting Church, what religious denomination operates private schools in Australia?",1
"Along with the Anglican Church and Uniting Church, what religious denomination operates private schools in Australia?",1
What denomination operates St Joseph's College?,1
Where is St Aloysius' College located?,1
Who attends Loreto Normanhurst?,1
What article of the Grundgesetz grants the right to make private schools?,1
The prospect of what event compelled the protection of German private schools?,1
The prospect of what event compelled the protection of German private schools?,1
What percentage of German students attended private schools in 2008?,1
What percentage of German students attended private schools in 2008?,1
What was the percentage of Germans attending private high schools in 2008?,1
What was the percentage of Germans attending private high schools in 2008?,1
"In 1992, what percentage of East German students attended private schools?",1
"In 1992, what percentage of East German students attended private schools?",1
"In 1992, what percentage of East German students attended private schools?",1
What is the German term for segregating students based on their parents' wealth?,1
What do Germans call private schools?,1
How does the level of tuition in German private schools compare to private schools in other Western European countries?,1
How does the level of tuition in German private schools compare to private schools in other Western European countries?,1
What are private secondary schools in Germany called?,1
What types of schools are most ergänzungsschulen?,1
What types of schools are most ergänzungsschulen?,1
What types of schools are most ergänzungsschulen?,1
How are ergänzungsschulen funded?,1
How are ergänzungsschulen funded?,1
"Along with private individuals and organizations, what groups sometimes runs ergänzungsschulen?",1
"Along with private individuals and organizations, what groups sometimes runs ergänzungsschulen?",1
What is the term for an Indian private school?,1
What is the term for an Indian private school?,1
"Along with the CISCE and NENBSE, what is a notable Examination Board in multiple Indian states?",1
How many Examination Boards exist in India?,1
What body in India provides policy directions to schools?,1
What body in India provides policy directions to schools?,1
"Along with trusts, what other non-profits are allowed to run schools in India?",1
What country has the most illiterate adults in the world?,1
What country has the most illiterate adults in the world?,1
What is the full name of the ASER?,1
What is the purpose of the ASER?,1
"In private schools, what language are classes taught in?",1
What is the Irish term for private schools?,1
How do private schools in Ireland differ from most?,1
How do private schools in Ireland differ from most?,1
How do private schools in Ireland differ from most?,1
What is the typical annual cost for an Irish private school?,1
"Along with the Congregation of Christian Brothers, what is a notable religious group that runs fee-paying schools in Ireland?",1
"Along with the Congregation of Christian Brothers, what is a notable religious group that runs fee-paying schools in Ireland?",1
What might the fees to attend an Irish boarding school rise to?,1
What might the fees to attend an Irish boarding school rise to?,1
In what year did Malaysia receive its independence?,1
What language is used in Chinese primary schools in Malaysia?,1
What language is used in Chinese secondary schools in Malaysia?,1
What is the name of the post-independence government school system in Malaysia?,1
What is the name of the post-independence government school system in Malaysia?,1
"As a result of a compromise, about how many Chinese schools became National Type schools?",1
"As a result of a compromise, about how many Chinese schools became National Type schools?",1
What is a term for schools that receive government assistance?,1
How are 'un-aided' schools different from 'aided' schools?,1
Where is Galaxy Public School located?,1
"In Nepalese private schools, what is the primary language of instruction?",1
"In addition to English, what language is also often taught in Nepalese private schools?",1
How many private schools existed in New Zealand in April 2014?,1
"In April 2014, how many New Zealand students attended private schools?",1
What percentage of New Zealand students attended private schools in April 2014?,1
What percentage of New Zealand students attended private schools in April 2014?,1
What religion's schools were integrated into New Zealand public schools between 1979 and 1984?,1
"What city, along with Hamilton, Wellington and Christchurch, is one of the largest in New Zealand?",1
What denomination is the Diocesan School for Girls in Auckland affiliated with?,1
Where is Samuel Marsden Collegiate School located?,1
What denomination is associated with Saint Kentigern College?,1
In what city is Rangi Ruru Girls' School?,1
What group operates St Dominic's College in Wanganui?,1
What group operates St Dominic's College in Wanganui?,1
What group operates St Dominic's College in Wanganui?,1
What percentage of Filipino primary school students are in private schools?,1
What percentage of Filipino primary school students are in private schools?,1
"In the Philippines, what percentage of secondary school students attend private schools?",1
"In the Philippines, what percentage of secondary school students attend private schools?",1
What percentage of Filipino tertiary education takes place in private schools?,1
What percentage of Filipino tertiary education takes place in private schools?,1
In what month and year was the revised Manual of Regulations for Private Schools released?,1
"Along with English and mathematics, what subject replaced values education for fourth year students?",1
"Along with English and mathematics, what subject replaced values education for fourth year students?",1
What is the name of the scheme that provides tuition and fee assistance to students due to excess enrollment?,1
What stipend do students enrolled in priority courses receive?,1
What aid is available to underprivileged students seeking to attend a private university?,1
What South African law recognized two types of schools?,1
In what year was the South African Schools Act passed?,1
"Along with public schools, what type of school was recognized under the South African Schools Act?",1
"In South Africa, along with privately governed schools, what schools are classified as independent?",1
"In South Africa, along with privately governed schools, what schools are classified as independent?",1
"In South Africa, along with privately governed schools, what schools are classified as independent?",1
In what century did missionaries notably establish church schools in South Africa?,1
In what century did missionaries notably establish church schools in South Africa?,1
"After apartheid, what types of schools are referred to as ""Model C"" schools?",1
"After apartheid, what types of schools are referred to as ""Model C"" schools?",1
How do academic results in former Model C schools compare to other schools?,1
How do academic results in former Model C schools compare to other schools?,1
How do the fees at former Model C schools compare to those at other schools?,1
How do the fees at former Model C schools compare to those at other schools?,1
"As of 2008, about what percentage of Swedish students attended private schools?",1
"As of 2008, about what percentage of Swedish students attended private schools?",1
About many students attend Kunskapsskolan schools?,1
About many students attend Kunskapsskolan schools?,1
How many people work for Kunskapsskolan schools?,1
What is the English translation of Kunskapsskolan?,1
What school model is Sweden notable for?,1
What school model is Sweden notable for?,1
Up to what age do students in the United Kingdom attend preparatory schools?,1
What schools do preparatory schools prepare British children to attend?,1
What percentage of British children are educated at GSCE level in fee-paying schools?,1
"At A-level, what percentage of British students attend fee-paying schools?",1
What is the upper range of annual fees for non-boarding students in British public schools?,1
What court case desegregated schools in the United States?,1
What is a derogatory term for the Christian academies that arose in the wake of school desegregation?,1
In what part of the United States did many students migrate to Christian academies during the desegregation period?,1
In what part of the United States did many students migrate to Christian academies during the desegregation period?,1
What was the primary race of students attending Christian academies after the Brown decision?,1
What was the primary race of students attending Christian academies after the Brown decision?,1
School desegregation in the United States led to an increased number of students of what ethnicity in public schools?,1
"Along with tuition, scholarships, vouchers, donations and grants, where does funding for private schools come from?",1
What amendment to the United States Constitution governs government funding of religious schools?,1
What amendment to the United States Constitution governs government funding of religious schools?,1
What state constitutional amendments make reference to the government funding religious schools?,1
What state constitutional amendments make reference to the government funding religious schools?,1
Granting what status would allow private non-religious schools in the US to receive public funds?,1
What was the first US state to have compulsory education?,1
In what year did Massachusetts first require children to be educated in schools?,1
In what year was Wisconsin v. Yoder decided at the Supreme Court?,1
What is the citation for the Pierce v. Society of Sisters case?,1
What is the citation for the Pierce v. Society of Sisters case?,1
Who was the opposing party in the Runyon case?,1
About how much did a New York City day school cost annually in 2012?,1
What would a parent have to pay to send their child to a boarding school in 2012?,1
What notable private school has an endowment of several hundred million dollars?,1
"In addition to endowments and tuition, how do boarding schools cover their operating costs?",1
"In addition to endowments and tuition, how do boarding schools cover their operating costs?",1
What individual is the school named after?,1
When did the undergraduate program become coeducational?,1
What was the name of the leader through the Great Depression and World War II?,1
What organization did Harvard found in 1900?,1
What president of the university transformed it into a modern research university?,1
What is the worlds largest academic and private library system?,1
What is the worlds largest academic and private library system?,1
How many individual libraries make up the main school library?,1
How many individual libraries make up the main school library?,1
How many volumes are contained in the library?,1
How many volumes are contained in the library?,1
How many volumes are contained in the library?,1
How many US presidents are alumni of the school?,1
How many US presidents are alumni of the school?,1
How many Nobel Laureates are among the school alumni?,1
How many Nobel Laureates are among the school alumni?,1
What is the major US city that the is the university located?,1
What is the major US city that the is the university located?,1
What is the size of the school's endowment?,1
What river is located in the vicinity of the school?,1
What river is located in the vicinity of the school?,1
How many academic units make up the school?,1
How many academic units make up the school?,1
What is the name of the area that the main campus is centered in Cambridge?,1
In what year was the school formed?,1
What organization arranged to founding of school?,1
What organization arranged to founding of school?,1
What year was North America's first printing press started?,1
In what year was the school renamed as Harvard College?,1
In what year was the charter granted for Harvard Corporation?,1
Ministers of what faith were trained by the university in early years?,1
Ministers of what faith were trained by the university in early years?,1
After what higher learning model was the school designed?,1
After what higher learning model was the school designed?,1
Was the school officially associated with any denomination?,1
Was the school officially associated with any denomination?,1
In what year did Harvard President Joseph Willard die?,1
What liberal succeeded Joseph Willard as president?,1
In what year was Henry Ware elected to chair?,1
in 1846 who's natural history lectures were acclaimed in New York and Harvard?,1
Agassiz's approach to science combined observation and what?,1
Common Sense Realism of what Scottish philosophers did Agassiz incorporate in his dual view of knowedge?,1
What president eliminated the Christian position in the curriculum?,1
What conviction motivated Eliot to move towards secularization?,1
From whom were the movement that Eliot followed derived?,1
Who lead the school back to leading research institution in 2oth century?,1
How was the school able to bring aboard the best talented students?,1
How was the school able to bring aboard the best talented students?,1
How was the school able to bring aboard the best talented students?,1
"In what year of 20th century, did Harvard release an important document about education in America?",1
What was the ratio of men to women at Harvard/Radcliffe?,1
What was the ratio of men to women at Harvard/Radcliffe?,1
What was the ratio of men to women at Harvard/Radcliffe?,1
In what year did Harvard and Radcliffe admissions merge?,1
What was the trend of female student population from 1970s and deyond?,1
What was the trend of female student population from 1970s and deyond?,1
What was the trend of female student population from 1970s and deyond?,1
How far from state house in downtown Boston is Harvard Yard?,1
How far from state house in downtown Boston is Harvard Yard?,1
"How many residential dorms house upper class, sophomore, Jr, and Sr students?",1
"How many residential dorms house upper class, sophomore, Jr, and Sr students?",1
Along what geographic feature are nine residential houses located?,1
How far from the Yard is the Quad located?,1
How far from the Yard is the Quad located?,1
Where is Harvard stadium located?,1
Where is Harvard stadium located?,1
What is the name of the bridge that joins parts of the campus of the Charles River?,1
What is the name of the bridge that joins parts of the campus of the Charles River?,1
"Where are the Harvard medical, Dental and school of Public Health located?",1
How much more land does the school own in Allston than Cambridge?,1
How much more land does the school own in Allston than Cambridge?,1
How much more land does the school own in Allston than Cambridge?,1
What are some proposals to connect campuses?,1
What are some proposals to connect campuses?,1
What additional benefits are there to surrounding community of expansion?,1
What additional benefits are there to surrounding community of expansion?,1
What additional benefits are there to surrounding community of expansion?,1
"What is the total number of professors, instructors, and lecturers at Harvard?",1
What is the enrollment of undergraduates at Harvard?,1
How many graduate students does Harvard have?,1
When was the color crimson adopted at Harvard as official color?,1
What year is the earliest traces of the color Crimson at Harvard?,1
What was the Harvard endowment total in 2011?,1
How great were the losses suffered in the the financial crisis of 2008-09 to Harvard endowment?,1
How great were the losses suffered in the the financial crisis of 2008-09 to Harvard endowment?,1
What project did Harvard halt due to the financial crisis?,1
What project did Harvard halt due to the financial crisis?,1
What are Harvard's Pell grant reserves?,1
What is Harvard's total financial aid reserves?,1
When was the divestment from South Africa movement? ,1
When was the divestment from South Africa movement? ,1
What South African Vice Consul did Harvard students blockade the speech of? ,1
What South African Vice Consul did Harvard students blockade the speech of? ,1
By how much did Harvard management reduce its South Africa holdings in response to pressure?,1
What is the applicant admission rate for class of 2019?,1
What is the applicant admission rate for class of 2019?,1
In what year did Harvard end its early admission program?,1
Why did Harvard end its early admission program?,1
